,id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
180,6687208909,54.1411888,10.9174356,0,2,0.2353063725490196,7.194851795332638,2022-03-14,Schleswig-Holstein
3542,2767228312,51.5447363,8.6886854,0,2,0.3587696078431373,9.208620598455251,2022-03-14,Nordrhein-Westfalen
1714,15461408,51.4817,-3.1792,2,6,,,2022-03-14,Caerdydd
304,35894103,51.4833,7.2167,2,6,,,2022-03-14,Bochum
1774,2051241519,53.951003,8.9131769,0,3,0.5480710784313726,10.012562618035801,2022-03-14,Schleswig-Holstein
1819,2259409,-15.7861,35.0058,2,6,,,2022-03-14,Blantyre
3428,73330872,-29.6009,30.3796,2,6,,,2022-03-14,Pietermaritzburg
3020,1129381481,53.7149673,8.6609906,0,3,0.24548774509803925,11.481314597235652,2022-03-14,Niedersachsen
2092,67453972,35.6667,139.3167,2,6,,,2022-03-14,Hachioji
1020,266457323,53.5144965,9.4672265,0,3,0.34558333333333335,6.305481194643247,2022-03-14,Niedersachsen
3262,9097667500,51.6272208,6.1383201,0,2,0.25699849170437405,9.788788215098615,2022-03-14,Nordrhein-Westfalen
2919,5934409396,53.7137076,13.3284545,0,1,0.5504828431372549,11.83697677465188,2022-03-14,Mecklenburg-Vorpommern
1234,3706807186,54.6322014,9.0993028,0,2,0.3538799019607843,13.119144587306673,2022-03-14,Schleswig-Holstein
2551,2422540798,54.4748057,11.1163526,0,3,0.18853921568627452,10.8808586259824,2022-03-14,Schleswig-Holstein
3924,95971666,1.5397,110.3542,2,6,,,2022-03-14,Kuching
2307,62825867,40.4396,-79.9762,2,6,,,2022-03-14,Pittsburgh
3983,19426878,12,8.5167,2,6,,,2022-03-14,Kano
2773,62756295,51.8272,107.6064,2,6,,,2022-03-14,Ulan-Ude
1633,59626690,48.3614,134.2875,2,6,,,2022-03-14,Fuyuan
2131,24287961,52.6167,39.6,2,6,,,2022-03-14,Lipetsk
1114,93203547,34.8667,117.55,2,6,,,2022-03-14,Zaozhuang
2072,1873214423,51.3195764,11.2472196,0,3,0.45537009803921563,10.982731651221568,2022-03-14,ThÃ¼ringen
267,2029233816,54.4806858,11.2196665,0,1,0.1972230392156863,8.757626971465298,2022-03-14,Schleswig-Holstein
1803,7579148991,54.1816545,8.9617673,0,2,0.29363480392156865,9.08267391182611,2022-03-14,Schleswig-Holstein
3633,254614156,52.5308144,12.8334062,0,3,0.26575490196078433,6.084880209985134,2022-03-14,Brandenburg
377,3927021185,51.6226773,8.8724723,0,1,0.20704411764705882,15.346295834945439,2022-03-14,Nordrhein-Westfalen
1877,2051241578,53.9636026,8.923954,0,3,0.31690931372549025,14.539163793397329,2022-03-14,Schleswig-Holstein
3504,92670501,15.6333,32.6333,2,6,,,2022-03-14,Khartoum North
3611,31800140,35.208,-80.8304,2,6,,,2022-03-14,Charlotte
3229,19021481,36.8008,10.18,2,6,,,2022-03-14,Tunis
370,10735776,28.99,77.7,2,6,,,2022-03-14,Meerut
1157,8945366,33.35,43.7833,2,6,,,2022-03-14,Al Fallujah
1116,283172093,54.1778201,9.0090264,0,2,0.7684142156862745,9.827168779213014,2022-03-14,Schleswig-Holstein
3001,99785169,45.505,124.2863,2,6,,,2022-03-14,Dalai
2068,1325598563,51.2388618,10.2901826,0,3,0.45505147058823525,6.516555757203586,2022-03-14,ThÃ¼ringen
680,1244372845,52.9127375,11.3041894,0,3,0.3991740196078431,12.387358875550046,2022-03-14,Niedersachsen
2115,444643,30.8258,111.791,2,6,,,2022-03-14,Dangyang
3483,65174314,-14.9167,13.5,2,6,,,2022-03-14,Lubango
119,3274052,44.5861,129.5997,2,6,,,2022-03-14,Mudanjiang
1558,2194912451,53.1784975,12.2749749,0,2,0.29475980392156864,9.179996227377597,2022-03-14,Brandenburg
3556,1171791,34.3738,62.1792,2,6,,,2022-03-14,Herat
1309,72870467,23.0475,113.7493,2,6,,,2022-03-14,Dongguan
3012,72697926,27.9814,116.3577,2,6,,,2022-03-14,Fuzhou
2046,344539710,51.4779532,6.4546557,0,1,0.8001544117647059,19.330082319966365,2022-03-14,Nordrhein-Westfalen
1974,467443790,51.8609995,13.549686,0,2,0.3136225490196079,13.890270496018214,2022-03-14,Brandenburg
3918,656198160,54.5058562,11.0652304,0,1,0.18659313725490195,11.690701242657024,2022-03-14,Schleswig-Holstein
1612,4437546017,54.7448222,9.2569269,0,2,0.30890899949723477,5.937168117298129,2022-03-14,Schleswig-Holstein
2029,57044715,40.6943,-73.9249,2,6,,,2022-03-14,New York
2478,363565433,51.9678391,8.8198662,0,3,0.3236274509803922,7.420974818275867,2022-03-14,Nordrhein-Westfalen
3318,9811534,30.2833,57.0667,2,6,,,2022-03-14,Kerman
718,2385104807,53.3038642,12.1911649,0,3,0.7157843137254902,12.109347388184329,2022-03-14,Brandenburg
1665,30427890,47.0228,28.8353,2,6,,,2022-03-14,Chisinau
3436,759747927,52.461731,14.4412059,0,2,0.30394852941176476,8.451910339395631,2022-03-14,Brandenburg
2622,2036457515,53.9530163,8.971462,0,3,0.3300049019607843,12.179346474688172,2022-03-14,Schleswig-Holstein
2204,84070933,32.1545,-110.8782,2,6,,,2022-03-14,Tucson
825,1812346982,51.4314542,8.6823833,0,2,0.256625,9.556364381442728,2022-03-14,Nordrhein-Westfalen
247,1893952,30.4418,-91.131,2,6,,,2022-03-14,Baton Rouge
1200,18272,35.0833,117.15,2,6,,,2022-03-14,Chengtangcun
3982,85287094,43.513,123.5003,2,6,,,2022-03-14,Zhengjiatun
3624,2683964720,53.3421304,13.8915844,0,2,0.5495980392156863,11.857009743639487,2022-03-14,Brandenburg
2733,7272905286,53.3635027,7.2875029,0,3,0.29865931372549026,5.605829004936203,2022-03-14,Niedersachsen
1787,1684609596,54.2325819,8.9079769,0,2,0.24703921568627452,9.76485628755374,2022-03-14,Schleswig-Holstein
2080,54202959,30.3833,113.4,2,6,,,2022-03-14,Xiantao
2884,2186091407,52.7418586,13.8688956,0,3,0.4379950980392156,6.297345279003804,2022-03-14,Brandenburg
2430,83149632,35.0907,112.9317,2,6,,,2022-03-14,Tanbei
2804,42482061,34.35,134.05,2,6,,,2022-03-14,Takamatsu
1443,24035847,54.2,37.6167,2,6,,,2022-03-14,Tula
1209,5624172653,52.583996,11.5033854,0,2,0.5995220588235295,8.27939183594018,2022-03-14,Sachsen-Anhalt
2604,2988107393,52.9989668,13.2942759,0,1,0.5758774509803921,9.635042425343075,2022-03-14,Brandenburg
791,56151941,-14.274,-170.7046,2,6,,,2022-03-14,Pago Pago
366,63674491,43.1167,131.9,2,6,,,2022-03-14,Vladivostok
3093,7866176123,53.3161896,9.4021949,0,2,0.2971004901960784,12.024191999384204,2022-03-14,Niedersachsen
387,3348316522,52.3820836,10.1484357,0,3,0.5603112745098039,10.074840550235463,2022-03-14,Niedersachsen
2659,8528715973,53.3901084,9.3881667,0,1,0.2244632352941176,14.080378032188998,2022-03-14,Niedersachsen
3264,4994723236,53.9288568,10.5567549,0,3,0.35291911764705886,12.324491310330453,2022-03-14,Schleswig-Holstein
551,18564859,-21.207,-159.771,2,6,,,2022-03-14,Avarua
3571,19040868,-31.4167,-64.1833,2,6,,,2022-03-14,Cordoba
950,4869350183,50.3999579,7.1569517,0,2,0.35388725490196077,6.804337547402329,2022-03-14,Rheinland-Pfalz
3022,5145238328,51.4114343,8.5285664,0,3,0.3722279411764706,9.354567325283703,2022-03-14,Nordrhein-Westfalen
1120,1693792867,53.9849086,8.937121,0,2,0.31860539215686273,10.067385278373786,2022-03-14,Schleswig-Holstein
2638,35647364,24.1878,113.4042,2,6,,,2022-03-14,Yingcheng
587,2378105769,52.6232803,10.3645013,0,3,0.42105882352941176,16.515277860277322,2022-03-14,Niedersachsen
3007,58605849,14.6625,120.9567,2,6,,,2022-03-14,Malabon
3287,59246816,15.1472,120.5847,2,6,,,2022-03-14,Angeles City
742,1351672785,52.0814125,10.9498372,0,3,0.4530367647058824,19.717475870786423,2022-03-14,Niedersachsen
3912,42076834,25.4333,-101,2,6,,,2022-03-14,Saltillo
2102,7321455807,51.538514,8.6528859,0,2,0.37832352941176467,10.388577154337698,2022-03-14,Nordrhein-Westfalen
234,4259979,64.175,-51.7333,2,6,,,2022-03-14,Nuuk
1439,3758647081,49.2970147,9.4106554,0,3,0.23921323529411764,11.94716565679767,2022-03-14,Baden-WÃ¼rttemberg
252,17657404,36.2688,50.0041,2,6,,,2022-03-14,Qazvin
2488,5016404098,51.4836805,6.456881,0,2,0.3548161764705883,21.69861648266891,2022-03-14,Nordrhein-Westfalen
2346,5221327986,49.7672798,7.8665703,0,3,0.4376372549019608,10.35092092349903,2022-03-14,Rheinland-Pfalz
2245,55130193,14.5833,121.0333,2,6,,,2022-03-14,Mandaluyong City
3573,81205036,11.25,75.7667,2,6,,,2022-03-14,Calicut
2728,8668689088,54.2315033,8.9171007,0,2,0.18098039215686273,7.325147689961029,2022-03-14,Schleswig-Holstein
393,4217303543,53.8337808,12.3209432,0,1,0.4446348039215686,10.26944501329636,2022-03-14,Mecklenburg-Vorpommern
3593,17071524,33.9234,-6.9076,2,6,,,2022-03-14,Temara
1387,7581505759,54.2627273,8.9559789,0,2,0.40504166666666674,7.223504294595694,2022-03-14,Schleswig-Holstein
1222,28648055,43.0826,-89.3931,2,6,,,2022-03-14,Madison
3402,1812724882,53.1053289,14.2740128,0,1,0.39058578431372554,6.301509471349454,2022-03-14,Brandenburg
353,4090611544,53.9387209,10.5442568,0,2,0.28027450980392155,6.49193053198178,2022-03-14,Schleswig-Holstein
2540,4232103090,51.5963419,8.8784503,0,2,0.40139950980392153,16.353547868602355,2022-03-14,Nordrhein-Westfalen
3681,5014376673,54.0076359,9.8620542,0,3,0.4078504901960785,15.79424759152446,2022-03-14,Schleswig-Holstein
2345,79949498,-6.8,39.2833,2,6,,,2022-03-14,Dar es Salaam
1991,74933500,50.4111,80.2275,2,6,,,2022-03-14,Semey
1730,43668056,50.1136,8.6797,2,6,,,2022-03-14,Frankfurt
3916,13395568,36.7833,119.9556,2,6,,,2022-03-14,Pingdu
2475,61043831,-37.8136,144.9631,2,6,,,2022-03-14,Melbourne
3718,5016404097,51.4842756,6.4511867,0,2,0.24001715686274513,10.560652809600974,2022-03-14,Nordrhein-Westfalen
1311,76637374,5.6037,-0.187,2,6,,,2022-03-14,Accra
1347,2384657230,53.2172031,12.2355634,0,3,0.5316127450980394,16.62440266954044,2022-03-14,Brandenburg
3513,4966427,-33.45,-70.6667,2,6,,,2022-03-14,Santiago
1704,36615732,-16.6806,-49.2564,2,6,,,2022-03-14,Goiania
167,1075621190,51.9172786,8.5166064,0,2,0.28833333333333333,9.155394604603684,2022-03-14,Nordrhein-Westfalen
3003,36034587,41.292,123.761,2,6,,,2022-03-14,Benxi
1872,62046037,36.7831,118.0497,2,6,,,2022-03-14,Zibo
914,80368119,27.8431,112.9228,2,6,,,2022-03-14,Xiangtan
1489,57418713,39.7621,-104.8759,2,6,,,2022-03-14,Denver
2997,2192247670,53.9843006,8.9457595,0,1,0.6435710784313725,16.366036472845693,2022-03-14,Schleswig-Holstein
1372,4329966789,51.6305252,8.9367283,0,3,0.4651029411764705,17.1105374988831,2022-03-14,Nordrhein-Westfalen
2021,1812724912,53.1040441,14.2718457,0,2,0.3951372549019608,6.328805633139869,2022-03-14,Brandenburg
2528,62928239,40.1814,44.5144,2,6,,,2022-03-14,Yerevan
2012,82553486,35.2992,113.8851,2,6,,,2022-03-14,Nangandao
3945,2386449403,52.7174308,10.3010973,0,2,0.5342450980392156,5.208751358762622,2022-03-14,Niedersachsen
2391,36906060,15.35,44.2,2,6,,,2022-03-14,Sanaa
1843,16513946,12.3086,76.6531,2,6,,,2022-03-14,Mysore
703,27593019,46.3333,48.0167,2,6,,,2022-03-14,Astrakhan
468,99212355,26.5849,101.7149,2,6,,,2022-03-14,Dadukou
3246,4133652993,50.9551819,9.0819612,0,3,0.33753431372549014,10.555446162012466,2022-03-14,Hessen
956,4714563250,53.5053233,9.4665127,0,1,0.5524313725490196,16.496525767852546,2022-03-14,Niedersachsen
1216,66337083,-23.6572,-46.5333,2,6,,,2022-03-14,Santo Andre
3528,2303387907,48.4513325,9.7629887,0,3,0.4278602941176471,10.588787500732465,2022-03-14,Baden-WÃ¼rttemberg
86,4716448905,53.9362339,10.5802222,0,1,0.38040441176470585,9.733816641301038,2022-03-14,Schleswig-Holstein
2118,1325598549,51.2377827,10.2936589,0,3,0.4999313725490196,11.02308020529493,2022-03-14,ThÃ¼ringen
760,8292038477,53.987759,9.4117688,0,3,0.3097794117647059,11.199485833698558,2022-03-14,Schleswig-Holstein
2421,62349334,-18.1333,178.4333,2,6,,,2022-03-14,Suva
1812,7880139797,51.6512077,9.2952727,0,3,0.5708333333333333,9.231484387900176,2022-03-14,Nordrhein-Westfalen
701,92735100,51.9625,7.6256,2,6,,,2022-03-14,Munster
2572,75475050,21.6618,110.9178,2,6,,,2022-03-14,Maoming
3505,4306202049,54.2633196,9.0148304,0,3,0.22463970588235294,12.953049783293734,2022-03-14,Schleswig-Holstein
2416,1902543305,51.9882766,10.8309436,0,3,0.36715441176470587,8.634397947590635,2022-03-14,Sachsen-Anhalt
2979,66224244,13.5086,2.1111,2,6,,,2022-03-14,Niamey
1886,4407181150,52.110677,8.9830613,0,3,0.47048284313725497,10.664278237768446,2022-03-14,Nordrhein-Westfalen
385,8513589986,54.0922447,12.9883856,0,1,0.46820343137254894,6.772070527798995,2022-03-14,Mecklenburg-Vorpommern
922,1038641972,50.8447444,6.2008023,0,2,0.36413970588235295,25.528981311975905,2022-03-14,Nordrhein-Westfalen
1352,63376030,35.9692,-83.9496,2,6,,,2022-03-14,Knoxville
757,42830139,35.4,116.5667,2,6,,,2022-03-14,Jining
600,831545312,52.8966442,12.3767612,0,3,0.22458088235294116,24.239987550154755,2022-03-14,Brandenburg
117,82416936,37.7562,-122.443,2,6,,,2022-03-14,San Francisco
2300,266457583,53.5118203,9.4663135,0,3,0.4036323529411765,5.123356179202647,2022-03-14,Niedersachsen
254,4398588,32.08,34.78,2,6,,,2022-03-14,Tel Aviv-Yafo
3525,1363198989,51.9945391,12.8252769,0,3,0.19041911764705885,11.79159424973058,2022-03-14,Brandenburg
1924,4332021794,50.548975,6.437793,0,3,0.3734852941176471,7.281393844882186,2022-03-14,Nordrhein-Westfalen
1946,53713187,28.9,76.5667,2,6,,,2022-03-14,Rohtak
1570,414710970,51.5840648,8.6896263,0,3,0.47749019607843135,5.161989139713143,2022-03-14,Nordrhein-Westfalen
3737,315524411,52.3241983,9.5397016,0,3,0.457828431372549,10.668159818509558,2022-03-14,Niedersachsen
1562,63060228,44.0222,87.2961,2,6,,,2022-03-14,Yan'an Beilu
3472,50590359,38.25,48.3,2,6,,,2022-03-14,Ardabil
3534,94458281,35.5236,35.7917,2,6,,,2022-03-14,Latakia
1945,93103225,34.25,-6.5833,2,6,,,2022-03-14,Kenitra
2588,409140686,52.5594014,12.8833421,0,1,0.21143036701860232,12.70221869317955,2022-03-14,Brandenburg
3922,7581511064,54.270699,8.9756713,0,2,0.5407230392156863,9.671321858599258,2022-03-14,Schleswig-Holstein
3804,92885119,40.4543,124.0646,2,6,,,2022-03-14,Fengcheng
3927,604496288,51.4345886,10.0965591,0,2,0.41990441176470583,8.616202286410354,2022-03-14,Niedersachsen
717,98533417,25.4352,105.1907,2,6,,,2022-03-14,Xingren
3202,31443422,22.2969,70.7984,2,6,,,2022-03-14,Rajkot
2119,472361034,52.5534048,9.0444118,0,3,0.5405416666666666,8.264975613143397,2022-03-14,Niedersachsen
3610,30879879,40.5834,-74.1496,2,6,,,2022-03-14,Staten Island
2711,51913897,35.8978,14.5125,2,6,,,2022-03-14,Valletta
2885,74549101,38.2655,109.7388,2,6,,,2022-03-14,Yulinshi
3647,2342986297,51.5861372,8.6671643,0,3,0.3934338235294117,10.456998817166067,2022-03-14,Nordrhein-Westfalen
3460,4823262607,53.252637,7.4289501,0,3,0.15560294117647056,10.101830429075918,2022-03-14,Niedersachsen
3526,87171777,6.6833,-1.6167,2,6,,,2022-03-14,Kumasi
1692,8019789646,51.4409578,11.3779304,0,2,0.5756838235294117,10.630141025496803,2022-03-14,Sachsen-Anhalt
1771,17883301,7.4667,4.5667,2,6,,,2022-03-14,Ile-Ife
660,45132560,31.1282,104.1695,2,6,,,2022-03-14,Fangting
3482,3218803432,53.8266863,11.2051047,0,3,0.3777132352941177,10.018775447184634,2022-03-14,Mecklenburg-Vorpommern
729,2271178029,54.6716888,9.2353283,0,2,0.22713480392156857,7.261930270427239,2022-03-14,Schleswig-Holstein
1148,272117084,54.1755433,8.8517023,0,1,0.5623039215686274,7.841407876857777,2022-03-14,Schleswig-Holstein
1508,75257490,-27.4833,-58.8167,2,6,,,2022-03-14,Corrientes
691,4144885351,53.3251691,8.7954819,0,1,0.6585098039215687,19.53725212928233,2022-03-14,Niedersachsen
3679,6290348427,52.4508024,7.5653437,0,2,0.3017941176470589,10.098960051901056,2022-03-14,Niedersachsen
2780,46240929,47.3744,8.5411,2,6,,,2022-03-14,Zurich
2978,81899336,19.6158,37.2164,2,6,,,2022-03-14,Port Sudan
85,7681809827,52.5251682,8.9478947,0,2,0.3509656862745098,6.636425099327808,2022-03-14,Niedersachsen
2291,33790435,36.7335,-76.0435,2,6,,,2022-03-14,Virginia Beach
239,656215413,54.4860977,11.2224241,0,3,0.3370955882352941,15.32392039285098,2022-03-14,Schleswig-Holstein
1958,402946769,52.5694124,12.939155,0,2,0.39795833333333336,13.061123224356283,2022-03-14,Brandenburg
3064,1019285812,54.2398559,8.9083629,0,1,0.36235539215686274,5.335640183474396,2022-03-14,Schleswig-Holstein
1030,7734139296,51.5142752,8.8249737,0,3,0.2653578431372549,12.123323639229548,2022-03-14,Nordrhein-Westfalen
910,12735650,25.0478,121.5319,2,6,,,2022-03-14,Taipei
2313,64254344,-19.9281,-43.9419,2,6,,,2022-03-14,Belo Horizonte
2535,393950874,52.526932,12.8854511,0,3,0.2992475490196078,8.247752327411863,2022-03-14,Brandenburg
1426,4300401,40.7384,-73.1887,2,6,,,2022-03-14,Islip
1096,2342986287,51.583952,8.6493567,0,2,0.3214093137254902,14.329492653283008,2022-03-14,Nordrhein-Westfalen
1743,9126410,20.8,106.6667,2,6,,,2022-03-14,Haiphong
2128,2386449420,52.7177576,10.2952043,0,3,0.5747156862745099,9.998848387485781,2022-03-14,Niedersachsen
3936,8887476566,54.2289387,10.952913,0,2,0.40340931372549016,11.599498749906019,2022-03-14,Schleswig-Holstein
1501,18548984,23.0292,113.1056,2,6,,,2022-03-14,Foshan
1514,3624442174,54.1345525,9.5084348,0,2,0.2652671568627451,7.7155724906397145,2022-03-14,Schleswig-Holstein
116,89077576,47.8378,35.1383,2,6,,,2022-03-14,Zaporizhzhia
3536,897137,35.0381,9.4858,2,6,,,2022-03-14,Sidi Bouzid
92,2539751074,52.6029689,7.5373899,0,3,0.25162141779788844,10.043440909362369,2022-03-14,Niedersachsen
957,52368872,8.8853,76.5864,2,6,,,2022-03-14,Quilon
3469,1902543383,51.9879177,10.846058,0,1,0.3592696078431373,6.978447931758331,2022-03-14,Sachsen-Anhalt
3939,7564444161,54.7922167,9.0711068,0,1,0.3836225490196078,10.781645097703684,2022-03-14,Schleswig-Holstein
878,68287392,28.1272,-15.4314,2,6,,,2022-03-14,Las Palmas
1925,90614277,33.0794,107.026,2,6,,,2022-03-14,Hanzhong
1663,7681809823,52.5376518,8.9659324,0,2,0.4904975490196079,15.619617173821105,2022-03-14,Niedersachsen
3015,45081733,-3.1,-60.0167,2,6,,,2022-03-14,Manaus
724,4332021803,50.5128966,6.3630073,0,3,0.30682598039215686,9.520472548570837,2022-03-14,Nordrhein-Westfalen
3786,1396913892,52.6705755,8.9398407,0,2,0.4130024509803921,18.21237041791767,2022-03-14,Niedersachsen
3030,27895823,56.4886,84.9522,2,6,,,2022-03-14,Tomsk
2426,97278487,36.1029,-80.2611,2,6,,,2022-03-14,Winston-Salem
1810,20073975,24.6928,108.085,2,6,,,2022-03-14,Hechi
2661,25754733,32.0654,112.1531,2,6,,,2022-03-14,Xiangyang
3373,72673861,-17.7333,168.3167,2,6,,,2022-03-14,Port-Vila
1344,90439801,28.3147,112.554,2,6,,,2022-03-14,Yutan
3270,1097198314,51.577037,7.9914602,0,2,0.2288823529411765,10.143295327741324,2022-03-14,Nordrhein-Westfalen
3974,91659294,29.8239,112.9019,2,6,,,2022-03-14,Rongcheng
266,410838030,52.5930387,12.808487,0,1,0.41602696078431367,13.228969775641117,2022-03-14,Brandenburg
1176,2995756,47.4983,19.0408,2,6,,,2022-03-14,Budapest
128,25247808,14.0167,-60.9833,2,6,,,2022-03-14,Castries
706,24668779,15.15,76.915,2,6,,,2022-03-14,Bellary
2078,5429333692,52.7041711,7.833259,0,2,0.3817647058823529,8.260830761666014,2022-03-14,Niedersachsen
196,5573756303,54.5283285,9.0985662,0,3,0.4673755656108598,9.006848843925633,2022-03-14,Schleswig-Holstein
3629,78574434,49.4539,11.0775,2,6,,,2022-03-14,Nuremberg
3980,208416554,53.142964,9.7131105,0,3,0.3194583333333333,13.15827195991029,2022-03-14,Niedersachsen
1543,63986492,-33.0245,-71.5518,2,6,,,2022-03-14,Vina del Mar
696,759747912,52.4819254,14.4167091,0,2,0.28989460784313725,7.723038600712191,2022-03-14,Brandenburg
3430,99724836,41.3112,-72.9246,2,6,,,2022-03-14,New Haven
3996,5401341948,51.6550283,6.2081521,0,2,0.26954656862745097,19.04438652716661,2022-03-14,Nordrhein-Westfalen
2868,83944571,44.4079,126.9429,2,6,,,2022-03-14,Shulan
1466,410838016,52.580981,12.8044594,0,2,0.5494779411764706,5.366581179243748,2022-03-14,Brandenburg
2570,15608606,22.69,88.37,2,6,,,2022-03-14,Panihati
3557,656198162,54.5136302,11.0487732,0,1,0.3483921568627451,6.465085752903618,2022-03-14,Schleswig-Holstein
1934,58471169,22.7664,115.3331,2,6,,,2022-03-14,Shanwei
1253,36835205,34.6913,135.183,2,6,,,2022-03-14,Kobe
54,2268474713,53.2899376,8.5585445,0,3,0.503375,12.512873052119831,2022-03-14,Niedersachsen
877,3894045311,53.3921528,14.158805,0,2,0.5315955882352942,6.0111296131826695,2022-03-14,Brandenburg
265,204137213,53.1346063,9.7133863,0,1,0.42387499999999995,10.476946084667082,2022-03-14,Niedersachsen
127,53754599,29.6458,91.1408,2,6,,,2022-03-14,Lhasa
3820,402957061,52.5898893,12.8897601,0,3,0.3217058823529412,6.150957702734469,2022-03-14,Brandenburg
1375,88942955,27.6858,111.4279,2,6,,,2022-03-14,Lengshuijiang
3297,73369803,40.5944,115.0243,2,6,,,2022-03-14,Zhangjiakou Shi Xuanhua Qu
2641,7684102681,53.2069769,11.810718,0,3,0.44048284313725483,11.122604355925397,2022-03-14,Brandenburg
3400,81395031,27.6119,75.1397,2,6,,,2022-03-14,Sikar
3129,41522416,30.4167,-9.5833,2,6,,,2022-03-14,Agadir
1938,29574175,30.66,104.0633,2,6,,,2022-03-14,Chengdu
545,75345929,34.7368,127.7458,2,6,,,2022-03-14,Yeosu
3359,6083879926,53.8638852,12.2051834,0,1,0.3592132352941177,6.867696427471094,2022-03-14,Mecklenburg-Vorpommern
1056,57844046,5.3992,100.3639,2,6,,,2022-03-14,Butterworth
2246,2136528884,52.4348197,7.540176,0,3,0.5054289215686275,9.184605214024824,2022-03-14,Niedersachsen
154,318889823,52.498181,7.0575993,0,3,0.5446274509803922,16.64907658975218,2022-03-14,Niedersachsen
3742,31415470,2.0408,45.3425,2,6,,,2022-03-14,Mogadishu
3868,4331280805,51.5525134,8.7890664,0,2,0.3786176470588235,5.755391997305081,2022-03-14,Nordrhein-Westfalen
3260,2242974264,53.0068564,10.69118,0,3,0.4842401960784314,13.192359985922078,2022-03-14,Niedersachsen
1349,55603444,37.3803,126.803,2,6,,,2022-03-14,Sihung
1107,5945235,53.5167,49.4167,2,6,,,2022-03-14,Tolyatti
1420,40012664,-16.3988,-71.5369,2,6,,,2022-03-14,Arequipa
3773,81821549,8.5,8.5167,2,6,,,2022-03-14,Lafia
2087,4716448947,53.9419643,10.5796416,0,2,0.3450735294117647,6.146625182170528,2022-03-14,Schleswig-Holstein
